,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,Media_Passes,Mediana_Alvo,Classificação_cartoes
11060,5531,17,Fluminense,5,0,54%,416,None,21,4,0,1,1,373.3629716291313,3.0,Alto
11061,5531,17,Ponte Preta,14,0,46%,352,None,21,6,0,0,7,373.3629716291313,3.0,Alto
11062,5532,17,Coritiba,12,0,51%,338,None,9,1,0,0,8,373.3629716291313,3.0,Muito baixo
11063,5532,17,Flamengo,6,0,49%,369,None,13,2,0,0,2,373.3629716291313,3.0,Baixo
11064,5533,17,Internacional,6,0,55%,446,None,19,2,0,3,3,373.3629716291313,3.0,Baixo
11065,5533,17,Corinthians,13,0,45%,381,None,19,2,0,2,8,373.3629716291313,3.0,Baixo
11066,5534,17,Santos,8,0,50%,517,None,12,1,0,5,2,373.3629716291313,3.0,Muito baixo
11067,5534,17,Cruzeiro,13,0,50%,502,None,10,1,0,2,4,373.3629716291313,3.0,Muito baixo
11068,5535,17,Botafogo-RJ,12,0,46%,361,None,20,4,0,1,3,373.3629716291313,3.0,Alto
11069,5535,17,Palmeiras,13,0,54%,400,None,23,3,0,4,4,373.3629716291313,3.0,Medio
11070,5536,17,America-MG,10,0,47%,399,None,15,2,0,1,8,373.3629716291313,3.0,Baixo
11071,5536,17,Gremio,7,0,53%,476,None,8,2,1,4,1,373.3629716291313,3.0,Baixo
11072,5537,18,Vitoria,11,0,55%,361,None,9,2,0,4,7,373.3629716291313,3.0,Baixo
11073,5537,18,Coritiba,19,0,45%,296,None,19,1,0,2,4,373.3629716291313,3.0,Muito baixo
11074,5538,18,Sport,12,0,72%,548,None,8,1,0,1,9,373.3629716291313,3.0,Muito baixo
11075,5538,18,America-MG,6,0,28%,224,None,22,3,0,0,3,373.3629716291313,3.0,Medio
11076,5539,18,Santos,10,0,40%,379,None,10,2,0,1,4,373.3629716291313,3.0,Baixo
11077,5539,18,Flamengo,17,0,60%,533,None,9,2,0,1,9,373.3629716291313,3.0,Baixo
11078,5540,18,Athletico-PR,10,7,44%,436,None,11,3,0,3,1,373.3629716291313,3.0,Medio
11079,5540,18,Corinthians,12,3,56%,536,None,12,0,0,4,6,373.3629716291313,3.0,Muito baixo
11080,5541,18,Ponte Preta,8,0,37%,322,None,16,2,0,0,5,373.3629716291313,3.0,Baixo
11081,5541,18,Botafogo-RJ,3,0,63%,546,None,12,2,0,1,2,373.3629716291313,3.0,Baixo
11082,5542,18,Gremio,15,0,62%,584,None,18,1,0,2,5,373.3629716291313,3.0,Muito baixo
11083,5542,18,Santa Cruz,13,0,38%,368,None,18,3,0,0,4,373.3629716291313,3.0,Medio
11084,5543,18,Sao Paulo,21,0,61%,544,None,9,2,0,1,12,373.3629716291313,3.0,Baixo
11085,5543,18,Atletico-MG,8,0,39%,384,None,17,2,0,1,3,373.3629716291313,3.0,Baixo
11086,5544,18,Cruzeiro,12,0,42%,347,None,10,1,0,1,6,373.3629716291313,3.0,Muito baixo
11087,5544,18,Internacional,11,0,58%,474,None,14,1,0,2,4,373.3629716291313,3.0,Muito baixo
11088,5545,18,Chapecoense,13,0,34%,261,None,18,1,0,1,2,373.3629716291313,3.0,Muito baixo
11089,5545,18,Palmeiras,23,0,66%,495,None,15,0,0,0,8,373.3629716291313,3.0,Muito baixo
11090,5547,19,Flamengo,16,4,53%,410,None,11,2,0,5,11,373.3629716291313,3.0,Baixo
11091,5547,19,Athletico-PR,11,2,47%,395,None,11,4,0,2,3,373.3629716291313,3.0,Alto
11092,5548,19,America-MG,9,0,42%,381,None,11,2,0,1,2,373.3629716291313,3.0,Baixo
11093,5548,19,Santos,7,0,58%,521,None,7,1,1,3,3,373.3629716291313,3.0,Muito baixo
11094,5549,19,Coritiba,11,0,52%,342,None,20,4,0,0,3,373.3629716291313,3.0,Alto
11095,5549,19,Ponte Preta,11,0,48%,328,None,18,3,0,5,4,373.3629716291313,3.0,Medio
11096,5550,19,Palmeiras,18,0,59%,491,None,13,2,0,4,4,373.3629716291313,3.0,Baixo
11097,5550,19,Vitoria,10,0,41%,338,None,20,4,0,5,2,373.3629716291313,3.0,Alto
11098,5551,19,Santa Cruz,13,0,48%,386,None,15,1,0,2,6,373.3629716291313,3.0,Muito baixo
11099,5551,19,Sao Paulo,12,0,52%,419,None,24,3,0,0,7,373.3629716291313,3.0,Medio
11100,5552,19,Internacional,15,0,54%,413,None,22,4,0,2,7,373.3629716291313,3.0,Alto
11101,5552,19,Fluminense,10,0,46%,371,None,14,4,0,1,3,373.3629716291313,3.0,Alto
11102,5553,19,Figueirense,13,0,41%,297,None,18,5,0,1,3,373.3629716291313,3.0,Alto
11103,5553,19,Sport,16,0,59%,439,None,16,3,0,1,5,373.3629716291313,3.0,Medio
11104,5554,19,Atletico-MG,14,0,57%,507,None,15,0,0,3,5,373.3629716291313,3.0,Muito baixo
11105,5554,19,Chapecoense,18,0,43%,379,None,12,1,0,3,3,373.3629716291313,3.0,Muito baixo
11106,5555,19,Corinthians,11,0,54%,485,None,15,4,0,2,6,373.3629716291313,3.0,Alto
11107,5555,19,Cruzeiro,14,0,46%,430,None,8,3,0,5,6,373.3629716291313,3.0,Medio
11108,5557,20,Sport,13,0,37%,315,None,24,2,0,1,5,373.3629716291313,3.0,Baixo
11109,5557,20,Flamengo,11,0,63%,522,None,15,3,0,0,9,373.3629716291313,3.0,Medio
11110,5558,20,Ponte Preta,15,0,42%,272,None,21,2,0,1,11,373.3629716291313,3.0,Baixo
11111,5558,20,Figueirense,3,0,58%,395,None,25,2,0,3,3,373.3629716291313,3.0,Baixo
11112,5559,20,Fluminense,16,0,60%,482,None,12,2,0,2,9,373.3629716291313,3.0,Baixo
11113,5559,20,America-MG,5,0,40%,331,None,28,5,0,0,2,373.3629716291313,3.0,Alto
11114,5560,20,Gremio,13,0,39%,349,None,15,4,0,3,6,373.3629716291313,3.0,Alto
11115,5560,20,Corinthians,26,0,61%,509,None,14,1,0,0,10,373.3629716291313,3.0,Muito baixo
11116,5561,20,Cruzeiro,17,0,67%,503,None,15,2,0,4,4,373.3629716291313,3.0,Baixo
11117,5561,20,Coritiba,7,0,33%,256,None,20,4,0,2,5,373.3629716291313,3.0,Alto
11118,5562,20,Santos,12,0,37%,314,None,24,4,0,1,4,373.3629716291313,3.0,Alto
11119,5562,20,Atletico-MG,13,0,63%,530,None,9,4,0,3,7,373.3629716291313,3.0,Alto
11120,5563,20,Vitoria,14,0,53%,398,None,15,1,0,2,3,373.3629716291313,3.0,Muito baixo
11121,5563,20,Santa Cruz,10,0,47%,343,None,20,2,0,9,5,373.3629716291313,3.0,Baixo
11122,5564,20,Sao Paulo,13,0,63%,491,None,11,2,0,2,8,373.3629716291313,3.0,Baixo
11123,5564,20,Botafogo-RJ,6,0,37%,295,None,14,2,0,1,7,373.3629716291313,3.0,Baixo
11124,5565,20,Athletico-PR,7,0,58%,485,None,12,3,0,1,4,373.3629716291313,3.0,Medio
11125,5565,20,Palmeiras,12,0,42%,350,None,15,3,0,3,7,373.3629716291313,3.0,Medio
11126,5566,20,Chapecoense,16,0,58%,360,None,15,1,0,1,2,373.3629716291313,3.0,Muito baixo
11127,5566,20,Internacional,10,0,42%,266,None,18,2,0,0,5,373.3629716291313,3.0,Baixo
11128,5567,21,America-MG,13,0,51%,412,None,13,1,0,0,6,373.3629716291313,3.0,Muito baixo
11129,5567,21,Chapecoense,12,0,49%,396,None,10,1,0,0,4,373.3629716291313,3.0,Muito baixo
11130,5568,21,Botafogo-RJ,18,0,44%,378,None,19,1,0,1,3,373.3629716291313,3.0,Muito baixo
11131,5568,21,Sport,15,0,56%,483,None,12,2,0,1,2,373.3629716291313,3.0,Baixo
11132,5569,21,Flamengo,18,0,51%,433,None,14,2,0,1,7,373.3629716291313,3.0,Baixo
11133,5569,21,Gremio,10,0,49%,434,None,16,1,0,1,4,373.3629716291313,3.0,Muito baixo
11134,5570,21,Atletico-MG,14,0,61%,509,None,15,0,0,1,6,373.3629716291313,3.0,Muito baixo
11135,5570,21,Athletico-PR,12,0,39%,332,None,15,2,0,0,5,373.3629716291313,3.0,Baixo
11136,5571,21,Internacional,30,0,59%,454,None,9,1,0,2,8,373.3629716291313,3.0,Muito baixo
11137,5571,21,Sao Paulo,5,0,41%,346,None,22,2,0,0,0,373.3629716291313,3.0,Baixo
11138,5572,21,Santa Cruz,18,0,59%,484,None,16,0,0,2,8,373.3629716291313,3.0,Muito baixo
11139,5572,21,Fluminense,6,0,41%,341,None,16,2,0,1,4,373.3629716291313,3.0,Baixo
11140,5573,21,Palmeiras,18,0,66%,455,None,12,3,0,2,4,373.3629716291313,3.0,Medio
11141,5573,21,Ponte Preta,11,0,34%,238,None,22,6,0,0,9,373.3629716291313,3.0,Alto
11142,5574,21,Coritiba,16,0,51%,403,None,13,1,0,4,5,373.3629716291313,3.0,Muito baixo
11143,5574,21,Santos,8,0,49%,410,None,16,3,0,5,5,373.3629716291313,3.0,Medio
11144,5575,21,Figueirense,15,0,49%,389,None,20,3,1,1,8,373.3629716291313,3.0,Medio
11145,5575,21,Cruzeiro,13,0,51%,416,None,24,5,0,3,2,373.3629716291313,3.0,Alto
11146,5576,21,Corinthians,17,0,56%,484,None,15,2,0,1,8,373.3629716291313,3.0,Baixo
11147,5576,21,Vitoria,9,0,44%,385,None,20,4,0,2,3,373.3629716291313,3.0,Alto
11148,5577,22,Ponte Preta,15,0,52%,471,None,15,2,0,6,8,373.3629716291313,3.0,Baixo
11149,5577,22,Corinthians,2,0,48%,458,None,8,1,1,0,0,373.3629716291313,3.0,Muito baixo
11150,5578,22,Cruzeiro,12,0,46%,374,None,17,3,0,3,8,373.3629716291313,3.0,Medio
11151,5578,22,Santa Cruz,12,0,54%,428,None,13,3,0,4,6,373.3629716291313,3.0,Medio
11152,5579,22,Santos,22,0,73%,611,None,13,3,0,3,11,373.3629716291313,3.0,Medio
11153,5579,22,Figueirense,4,0,27%,242,None,12,2,0,2,3,373.3629716291313,3.0,Baixo
11154,5580,22,Gremio,24,0,62%,623,None,18,4,0,1,7,373.3629716291313,3.0,Alto
11155,5580,22,Atletico-MG,3,0,38%,383,None,17,4,0,1,0,373.3629716291313,3.0,Alto
11156,5581,22,Fluminense,8,0,59%,428,None,17,7,0,2,5,373.3629716291313,3.0,Alto
11157,5581,22,Palmeiras,16,0,41%,304,None,20,5,0,2,5,373.3629716291313,3.0,Alto
11158,5582,22,Chapecoense,18,0,43%,351,None,15,4,0,1,6,373.3629716291313,3.0,Alto
11159,5582,22,Flamengo,17,0,57%,492,None,13,0,0,2,3,373.3629716291313,3.0,Muito baixo
11160,5583,22,Sao Paulo,16,0,67%,506,None,18,2,0,5,13,373.3629716291313,3.0,Baixo
11161,5583,22,Coritiba,6,0,33%,264,None,16,1,0,1,0,373.3629716291313,3.0,Muito baixo
11162,5584,22,Sport,11,0,63%,474,None,18,4,0,0,9,373.3629716291313,3.0,Alto
11163,5584,22,Internacional,7,0,37%,288,None,19,5,0,2,4,373.3629716291313,3.0,Alto
11164,5585,22,Vitoria,9,0,48%,379,None,20,3,0,1,4,373.3629716291313,3.0,Medio
11165,5585,22,America-MG,12,0,52%,389,None,19,5,0,4,8,373.3629716291313,3.0,Alto
11166,5586,22,Athletico-PR,10,0,42%,344,None,12,3,0,0,6,373.3629716291313,3.0,Medio
11167,5586,22,Botafogo-RJ,13,0,58%,477,None,14,2,0,3,6,373.3629716291313,3.0,Baixo
11168,5546,18,Fluminense,18,0,54%,323,None,21,3,0,4,11,373.3629716291313,3.0,Medio
11169,5546,18,Figueirense,10,0,46%,306,None,15,3,0,1,4,373.3629716291313,3.0,Medio
11170,5556,19,Botafogo-RJ,10,0,37%,292,None,16,3,0,4,6,373.3629716291313,3.0,Medio
11171,5556,19,Gremio,8,0,63%,507,None,25,4,0,1,4,373.3629716291313,3.0,Alto
11172,5587,23,Santa Cruz,24,0,55%,417,None,9,2,1,2,11,373.3629716291313,3.0,Baixo
11173,5587,23,Chapecoense,7,0,45%,362,None,18,3,0,7,4,373.3629716291313,3.0,Medio
11174,5588,23,Figueirense,11,0,45%,339,None,16,1,0,3,3,373.3629716291313,3.0,Muito baixo
11175,5588,23,Athletico-PR,9,0,55%,405,None,20,2,0,1,7,373.3629716291313,3.0,Baixo
11176,5589,23,Botafogo-RJ,12,0,36%,278,None,22,5,0,3,3,373.3629716291313,3.0,Alto
11177,5589,23,Fluminense,12,0,64%,465,None,15,2,0,1,9,373.3629716291313,3.0,Baixo
11178,5590,23,Atletico-MG,18,0,51%,406,None,17,2,0,3,5,373.3629716291313,3.0,Baixo
11179,5590,23,Vitoria,17,0,49%,394,None,17,5,0,5,6,373.3629716291313,3.0,Alto
11180,5591,23,Palmeiras,15,0,51%,335,None,20,3,0,1,6,373.3629716291313,3.0,Medio
11181,5591,23,Sao Paulo,8,0,49%,328,None,19,3,0,3,2,373.3629716291313,3.0,Medio
11182,5592,23,Flamengo,18,0,64%,446,None,15,1,0,2,10,373.3629716291313,3.0,Muito baixo
11183,5592,23,Ponte Preta,6,0,36%,262,None,19,3,0,2,0,373.3629716291313,3.0,Medio
11184,5593,23,Coritiba,14,0,39%,370,None,15,3,0,0,5,373.3629716291313,3.0,Medio
11185,5593,23,Gremio,11,0,61%,576,None,9,0,0,3,2,373.3629716291313,3.0,Muito baixo
11186,5594,23,Corinthians,9,0,51%,447,None,15,2,0,1,2,373.3629716291313,3.0,Baixo
11187,5594,23,Sport,17,0,49%,433,None,17,2,0,5,8,373.3629716291313,3.0,Baixo
11188,5595,23,America-MG,9,0,62%,586,None,19,1,0,0,1,373.3629716291313,3.0,Muito baixo
11189,5595,23,Cruzeiro,10,0,38%,370,None,13,2,0,5,3,373.3629716291313,3.0,Baixo
11190,5596,23,Internacional,21,0,59%,484,None,19,4,0,5,10,373.3629716291313,3.0,Alto
11191,5596,23,Santos,8,0,41%,341,None,8,3,1,2,5,373.3629716291313,3.0,Medio
11192,5597,24,Vitoria,17,0,45%,409,None,14,1,1,1,6,373.3629716291313,3.0,Muito baixo
11193,5597,24,Flamengo,16,0,55%,494,None,8,1,0,4,6,373.3629716291313,3.0,Muito baixo
11194,5598,24,Chapecoense,13,0,47%,353,None,20,2,0,3,4,373.3629716291313,3.0,Baixo
11195,5598,24,Coritiba,16,0,53%,395,None,16,3,0,2,7,373.3629716291313,3.0,Medio
11196,5599,24,Sao Paulo,20,0,60%,456,None,25,2,0,1,10,373.3629716291313,3.0,Baixo
11197,5599,24,Figueirense,7,0,40%,325,None,17,2,0,0,3,373.3629716291313,3.0,Baixo
11198,5600,24,Cruzeiro,16,0,62%,480,None,16,4,0,4,9,373.3629716291313,3.0,Alto
11199,5600,24,Botafogo-RJ,9,0,38%,312,None,16,2,0,2,1,373.3629716291313,3.0,Baixo
11200,5601,24,Sport,17,0,64%,459,None,14,2,1,3,11,373.3629716291313,3.0,Baixo
11201,5601,24,Santa Cruz,9,0,36%,276,None,18,1,1,0,4,373.3629716291313,3.0,Muito baixo
11202,5602,24,Athletico-PR,16,0,53%,360,None,11,0,0,1,7,373.3629716291313,3.0,Muito baixo
11203,5602,24,Internacional,13,0,47%,327,None,12,2,0,1,4,373.3629716291313,3.0,Baixo
11204,5603,24,Santos,13,0,52%,402,None,18,2,0,3,6,373.3629716291313,3.0,Baixo
11205,5603,24,Corinthians,11,0,48%,384,None,17,1,0,1,3,373.3629716291313,3.0,Muito baixo
11206,5604,24,Ponte Preta,12,0,59%,431,None,10,2,0,3,9,373.3629716291313,3.0,Baixo
11207,5604,24,America-MG,7,0,41%,305,None,12,1,0,1,5,373.3629716291313,3.0,Muito baixo
11208,5605,24,Gremio,11,0,60%,444,None,23,4,0,5,5,373.3629716291313,3.0,Alto
11209,5605,24,Palmeiras,7,0,40%,303,None,16,3,0,4,2,373.3629716291313,3.0,Medio
11210,5606,24,Fluminense,16,0,49%,444,None,14,1,0,5,7,373.3629716291313,3.0,Muito baixo
11211,5606,24,Atletico-MG,11,0,51%,458,None,16,4,0,1,2,373.3629716291313,3.0,Alto
11212,5607,25,Botafogo-RJ,23,0,59%,523,None,10,2,0,2,12,373.3629716291313,3.0,Baixo
11213,5607,25,Santos,8,0,41%,403,None,10,1,0,3,2,373.3629716291313,3.0,Muito baixo
11214,5608,25,Figueirense,9,0,47%,368,None,17,0,0,1,4,373.3629716291313,3.0,Muito baixo
11215,5608,25,America-MG,10,0,53%,386,None,13,1,1,2,8,373.3629716291313,3.0,Muito baixo
11216,5609,25,Ponte Preta,17,0,40%,313,None,16,2,0,5,5,373.3629716291313,3.0,Baixo
11217,5609,25,Gremio,5,0,60%,488,None,18,1,0,3,3,373.3629716291313,3.0,Muito baixo
11218,5610,25,Santa Cruz,17,0,57%,492,None,12,3,0,1,15,373.3629716291313,3.0,Medio
11219,5610,25,Athletico-PR,6,0,43%,399,None,13,4,0,0,3,373.3629716291313,3.0,Alto
11220,5611,25,Coritiba,10,0,41%,368,None,15,2,1,4,4,373.3629716291313,3.0,Baixo
11221,5611,25,Corinthians,13,0,59%,526,None,12,1,0,5,5,373.3629716291313,3.0,Muito baixo
11222,5612,25,Palmeiras,24,0,65%,452,None,13,2,0,0,4,373.3629716291313,3.0,Baixo
11223,5612,25,Flamengo,9,0,35%,252,None,13,0,1,0,5,373.3629716291313,3.0,Muito baixo
11224,5613,25,Atletico-MG,16,0,63%,612,None,13,0,0,1,3,373.3629716291313,3.0,Muito baixo
11225,5613,25,Sport,6,0,37%,376,None,15,1,1,1,4,373.3629716291313,3.0,Muito baixo
11226,5614,25,Fluminense,12,0,59%,529,None,19,3,0,2,8,373.3629716291313,3.0,Medio
11227,5614,25,Chapecoense,11,0,41%,381,None,18,4,0,2,2,373.3629716291313,3.0,Alto
11228,5615,25,Sao Paulo,9,0,54%,512,None,14,0,0,2,2,373.3629716291313,3.0,Muito baixo
11229,5615,25,Cruzeiro,12,0,46%,436,None,8,0,1,0,5,373.3629716291313,3.0,Muito baixo
11230,5616,25,Internacional,15,0,66%,519,None,18,3,0,3,8,373.3629716291313,3.0,Medio
11231,5616,25,Vitoria,12,0,34%,279,None,24,5,0,1,2,373.3629716291313,3.0,Alto
11232,5617,26,Corinthians,12,0,67%,635,None,16,1,1,0,9,373.3629716291313,3.0,Muito baixo
11233,5617,26,Palmeiras,12,0,33%,325,None,16,4,0,1,1,373.3629716291313,3.0,Alto
11234,5618,26,Flamengo,25,0,65%,565,None,16,2,0,0,9,373.3629716291313,3.0,Baixo
11235,5618,26,Figueirense,4,0,35%,311,None,17,2,1,0,1,373.3629716291313,3.0,Baixo
11236,5619,26,Cruzeiro,13,0,48%,377,None,12,0,1,2,4,373.3629716291313,3.0,Muito baixo
11237,5619,26,Atletico-MG,7,0,52%,420,None,23,2,0,2,2,373.3629716291313,3.0,Baixo
11238,5620,26,Sport,17,0,66%,464,None,20,0,0,3,8,373.3629716291313,3.0,Muito baixo
11239,5620,26,Coritiba,7,0,34%,253,None,21,1,0,3,1,373.3629716291313,3.0,Muito baixo
11240,5621,26,Gremio,22,0,68%,645,None,17,4,0,1,9,373.3629716291313,3.0,Alto
11241,5621,26,Fluminense,11,0,32%,317,None,11,3,0,6,1,373.3629716291313,3.0,Medio
11242,5622,26,Chapecoense,9,0,57%,455,None,16,2,0,3,7,373.3629716291313,3.0,Baixo
11243,5622,26,Ponte Preta,12,0,43%,362,None,12,0,0,4,6,373.3629716291313,3.0,Muito baixo
11244,5623,26,Athletico-PR,12,0,43%,372,None,12,1,0,2,5,373.3629716291313,3.0,Muito baixo
11245,5623,26,Sao Paulo,8,0,57%,476,None,12,1,0,2,4,373.3629716291313,3.0,Muito baixo
11246,5624,26,Santos,15,0,49%,463,None,13,1,0,5,3,373.3629716291313,3.0,Muito baixo
11247,5624,26,Santa Cruz,11,0,51%,458,None,11,1,0,2,5,373.3629716291313,3.0,Muito baixo
11248,5625,26,Vitoria,20,0,64%,439,None,15,2,0,2,7,373.3629716291313,3.0,Baixo
11249,5625,26,Botafogo-RJ,3,0,36%,269,None,24,5,0,2,1,373.3629716291313,3.0,Alto
11250,5626,26,America-MG,22,0,43%,313,None,12,1,0,0,4,373.3629716291313,3.0,Muito baixo
11251,5626,26,Internacional,9,0,57%,405,None,14,2,0,2,6,373.3629716291313,3.0,Baixo
11252,5627,27,Palmeiras,20,0,59%,453,None,13,2,0,4,4,373.3629716291313,3.0,Baixo
11253,5627,27,Coritiba,3,0,41%,325,None,24,3,0,0,2,373.3629716291313,3.0,Medio
11254,5628,27,Sport,12,0,40%,312,None,20,3,0,2,4,373.3629716291313,3.0,Medio
11255,5628,27,Santos,15,0,60%,474,None,11,1,1,2,5,373.3629716291313,3.0,Muito baixo
11256,5629,27,America-MG,8,0,43%,374,None,16,2,0,1,5,373.3629716291313,3.0,Baixo
11257,5629,27,Botafogo-RJ,7,0,57%,493,None,12,3,0,5,7,373.3629716291313,3.0,Medio
11258,5630,27,Athletico-PR,13,0,69%,614,None,11,2,0,1,10,373.3629716291313,3.0,Baixo
11259,5630,27,Ponte Preta,4,0,31%,290,None,20,5,1,1,3,373.3629716291313,3.0,Alto
11260,5631,27,Figueirense,5,0,33%,307,None,19,1,0,5,3,373.3629716291313,3.0,Muito baixo
11261,5631,27,Santa Cruz,12,0,67%,583,None,12,5,0,0,8,373.3629716291313,3.0,Alto
11262,5632,27,Vitoria,15,0,44%,311,None,21,4,0,0,6,373.3629716291313,3.0,Alto
11263,5632,27,Sao Paulo,13,0,56%,406,None,19,3,0,5,5,373.3629716291313,3.0,Medio
11264,5633,27,Corinthians,21,0,57%,498,None,19,4,0,0,4,373.3629716291313,3.0,Alto
11265,5633,27,Fluminense,12,0,43%,381,None,15,3,0,2,8,373.3629716291313,3.0,Medio
11266,5634,27,Flamengo,21,0,59%,520,None,13,1,0,6,8,373.3629716291313,3.0,Muito baixo
11267,5634,27,Cruzeiro,11,0,41%,375,None,12,2,0,1,3,373.3629716291313,3.0,Baixo
11268,5635,27,Gremio,15,0,47%,510,None,13,2,0,2,3,373.3629716291313,3.0,Baixo
11269,5635,27,Chapecoense,8,0,53%,560,None,12,2,0,0,3,373.3629716291313,3.0,Baixo
11270,5636,27,Atletico-MG,11,0,57%,509,None,11,2,0,0,5,373.3629716291313,3.0,Baixo
11271,5636,27,Internacional,14,0,43%,388,None,17,2,0,2,6,373.3629716291313,3.0,Baixo
11272,5637,28,Fluminense,19,0,61%,530,None,11,1,0,4,6,373.3629716291313,3.0,Muito baixo
11273,5637,28,Sport,13,0,39%,341,None,30,3,0,2,6,373.3629716291313,3.0,Medio
11274,5638,28,Sao Paulo,7,0,45%,371,None,18,4,0,1,11,373.3629716291313,3.0,Alto
11275,5638,28,Flamengo,8,0,55%,459,None,9,3,0,3,2,373.3629716291313,3.0,Medio
11276,5639,28,Chapecoense,15,0,62%,468,None,18,1,0,5,2,373.3629716291313,3.0,Muito baixo
11277,5639,28,Vitoria,8,0,38%,296,None,18,2,0,1,2,373.3629716291313,3.0,Baixo
11278,5640,28,Santos,9,0,45%,448,None,10,2,0,2,6,373.3629716291313,3.0,Baixo
11279,5640,28,Athletico-PR,6,0,55%,541,None,13,1,0,3,3,373.3629716291313,3.0,Muito baixo
11280,5641,28,Botafogo-RJ,9,0,43%,396,None,23,4,0,6,2,373.3629716291313,3.0,Alto
11281,5641,28,Corinthians,6,0,57%,495,None,16,4,0,0,8,373.3629716291313,3.0,Alto
11282,5642,28,Ponte Preta,18,0,57%,405,None,25,2,0,3,8,373.3629716291313,3.0,Baixo
11283,5642,28,Atletico-MG,10,0,43%,319,None,16,2,0,0,2,373.3629716291313,3.0,Baixo
11284,5643,28,Cruzeiro,16,0,53%,425,None,19,3,0,3,11,373.3629716291313,3.0,Medio
11285,5643,28,Gremio,4,0,47%,424,None,20,3,0,1,1,373.3629716291313,3.0,Medio
11286,5644,28,Internacional,15,0,41%,281,None,32,2,0,0,2,373.3629716291313,3.0,Baixo
11287,5644,28,Figueirense,6,0,59%,410,None,19,2,0,2,0,373.3629716291313,3.0,Baixo
11288,5645,28,Santa Cruz,17,0,47%,378,None,20,6,0,2,9,373.3629716291313,3.0,Alto
11289,5645,28,Palmeiras,14,0,53%,426,None,12,3,0,1,6,373.3629716291313,3.0,Medio
11290,5646,28,Coritiba,11,0,54%,453,None,17,2,0,2,4,373.3629716291313,3.0,Baixo
11291,5646,28,America-MG,6,0,46%,386,None,15,2,0,1,4,373.3629716291313,3.0,Baixo
11292,5647,29,Athletico-PR,16,0,58%,457,None,9,2,0,5,7,373.3629716291313,3.0,Baixo
11293,5647,29,Chapecoense,11,0,42%,336,None,14,3,0,2,1,373.3629716291313,3.0,Medio
11294,5648,29,Vitoria,11,0,58%,453,None,16,3,0,0,6,373.3629716291313,3.0,Medio
11295,5648,29,Gremio,14,0,42%,357,None,19,3,0,3,2,373.3629716291313,3.0,Medio
11296,5649,29,Corinthians,19,0,60%,446,None,16,0,0,0,13,373.3629716291313,3.0,Muito baixo
11297,5649,29,Atletico-MG,8,0,40%,304,None,16,1,1,3,4,373.3629716291313,3.0,Muito baixo
11298,5650,29,Santos,13,0,50%,445,None,16,0,0,3,5,373.3629716291313,3.0,Muito baixo
11299,5650,29,Fluminense,16,0,50%,447,None,10,0,0,5,5,373.3629716291313,3.0,Muito baixo
11300,5651,29,Sport,11,0,46%,386,None,19,0,0,1,1,373.3629716291313,3.0,Muito baixo
11301,5651,29,Sao Paulo,17,0,54%,463,None,17,2,0,2,5,373.3629716291313,3.0,Baixo
11302,5652,29,Internacional,10,0,55%,426,None,15,2,0,0,3,373.3629716291313,3.0,Baixo
11303,5652,29,Coritiba,7,0,45%,364,None,14,4,0,2,3,373.3629716291313,3.0,Alto
11304,5653,29,Cruzeiro,13,0,55%,504,None,15,2,0,5,3,373.3629716291313,3.0,Baixo
11305,5653,29,Ponte Preta,3,0,45%,410,None,25,2,0,0,2,373.3629716291313,3.0,Baixo
11306,5654,29,Flamengo,13,0,62%,508,None,11,1,0,4,7,373.3629716291313,3.0,Muito baixo
11307,5654,29,Santa Cruz,11,0,38%,325,None,12,0,1,3,5,373.3629716291313,3.0,Muito baixo
11308,5655,29,America-MG,6,0,52%,458,None,17,2,1,0,1,373.3629716291313,3.0,Baixo
11309,5655,29,Palmeiras,10,0,48%,437,None,10,1,0,1,4,373.3629716291313,3.0,Muito baixo
11310,5656,29,Figueirense,10,0,51%,421,None,14,2,0,5,7,373.3629716291313,3.0,Baixo
11311,5656,29,Botafogo-RJ,11,0,49%,408,None,13,2,0,1,8,373.3629716291313,3.0,Baixo
11312,5657,30,Chapecoense,17,0,46%,366,None,16,1,0,2,5,373.3629716291313,3.0,Muito baixo
11313,5657,30,Sport,7,0,54%,443,None,19,1,1,1,2,373.3629716291313,3.0,Muito baixo
11314,5658,30,Coritiba,18,0,67%,367,None,13,4,0,5,11,373.3629716291313,3.0,Alto
11315,5658,30,Figueirense,7,0,33%,187,None,22,3,0,3,8,373.3629716291313,3.0,Medio
11316,5659,30,Santa Cruz,16,0,45%,437,None,8,2,0,8,4,373.3629716291313,3.0,Baixo
11317,5659,30,Corinthians,10,0,55%,518,None,7,2,0,1,4,373.3629716291313,3.0,Baixo
11318,5660,30,Botafogo-RJ,12,0,53%,385,None,17,3,0,0,4,373.3629716291313,3.0,Medio
11319,5660,30,Internacional,13,0,47%,346,None,15,2,0,0,7,373.3629716291313,3.0,Baixo
11320,5661,30,Palmeiras,13,0,56%,429,None,16,1,0,1,3,373.3629716291313,3.0,Muito baixo
11321,5661,30,Cruzeiro,15,0,44%,345,None,16,4,0,1,2,373.3629716291313,3.0,Alto
11322,5662,30,Ponte Preta,10,0,43%,274,None,23,4,0,3,4,373.3629716291313,3.0,Alto
